Zip Code ZCTA,2010 Census Population
68430,1402
68431,353
68433,265
68434,8576
68436,581
68437,261
68438,142
68439,478
68440,110
68441,302
68442,313
68443,1047
68444,97
68445,152
68446,2690
68447,464
68448,399
68450,3182
68452,86
68453,304
68454,625
68455,681
68456,1127
68457,343
68458,135
68460,788
68461,734
68462,3827
68463,1517
68464,478
68465,2404
68466,1861
68467,9338
68502,26238
68503,15264
68504,16444
68505,15137
68506,27952
68507,13429
68508,14475
68510,20514
68512,11659
68514,127
68516,38956
68517,538
68520,1143
68521,31733
68522,12728
68523,1390
68524,5983
68526,4800
68527,696
68528,6285
68531,48
68532,493
68601,28185
68620,2967
68621,517
68622,275
68623,313
68624,1062
68626,614
68627,622
68628,826
68629,1344
68631,480
68632,3989
68633,1179
68634,345
68635,491
68636,1254
68637,267
68638,1749
68640,1613
68641,1063
68642,1721
68643,903
68644,721
68647,646
68648,484
68649,1835
68651,1470
68652,715
68653,783
68654,541
68655,159
68658,683
68659,215
68660,1137
68661,7282
68662,1231
68663,761
68664,300
68665,940
68666,1611
68667,92
68669,422
68701,30670
68710,830
68711,141
68713,2212
68714,1224
68715,1446
68716,1011
68717,198
68718,1765
68719,126
68719,20
68720,340
68722,555
68723,566
68724,140
68725,501
68726,893
68727,730
68728,254
68729,1745
68730,1860
68731,2637
68732,260
68733,1286
68734,155
68735,922
68736,726
68739,3002
68740,892
68741,790
68742,243
68743,693
68745,1572
68746,480
68747,174
68748,3260
68749,65
68751,76
68752,789
68753,111
68755,259
68756,2058
68757,754
68758,1164
68759,295
68760,1364
68761,434
68763,4887
68764,753
68765,1380
68766,393
68767,3174
68768,642
68769,1806
68770,1552
68771,1637
68773,173
68774,348
68776,15447
68777,774
68778,572
68779,2433
68780,1028
68781,1407
68783,1086
68784,2104
68785,274
68786,1079
68787,6647
68788,4898
68789,176
68790,777
68791,1800
68792,407
68801,30005
68803,22560
68810,1109
68812,785
68813,534
68814,911
68815,596
68816,180
68817,386
68818,5475
68820,391
68821,134
68822,4834
68823,2401
68824,1414
68825,1024
68826,3955
68827,693
68828,240
68831,812
68832,1974
68833,299
68834,226
68835,485
68836,1688
68837,103
68838,301
68840,2945
68841,610
68842,668
68843,806
68844,228
68845,19523
68846,296
68847,16504
68849,384
68850,12295
68852,565
68853,1559
68854,731
68855,417
68856,611
68858,266
68859,509
68860,324
68861,118
68862,3007
68863,1151
68864,1027
68865,894
68866,850
68869,2202
68870,439
68871,250
68872,853
68873,3289
68874,956
68875,658
68876,1545
68878,446
68879,417
68881,73
68882,473
68883,2411
68901,26354
68920,1446
68922,1336
68923,131
68924,1180
68925,474
68926,783
68927,1164
68928,426
68929,160
68930,1461
68932,493
68933,932
68934,188
68935,750
68936,243
68937,1836
68938,582
68939,1318
68940,496
68941,832
68942,490
68943,269
68944,1323
68945,213
68946,53
68947,549
68948,363
68949,6567
68950,331
68952,172
68954,94
68955,2025
68956,1215
68957,631
68958,661
68959,4015
68960,183
68961,732
68964,135
68966,674
68967,1142
68969,38
68970,1342
68971,458
68972,209
68973,463
68974,184
68975,160
68976,316
68977,342
68978,70
68978,2307
68979,1888
68980,388
68981,314
68982,649
69001,9449
69020,397
69021,1348
69022,1570
69023,440
69024,1195
69025,1220
69026,220
69027,133
69028,731
69029,316
69030,324
69032,498
69033,2577
69034,908
69036,126
69037,115
69038,449
69039,139
69040,634
69041,161
69042,36
69043,549
69044,825
69045,975
69046,194
69101,29904
69120,931
69121,400
69122,619
69123,935
69125,346
69127,739
69128,302
69129,1368
69130,5307
69131,561
69132,117
69133,386
69134,364
69135,65
69138,4489
69140,1775
69141,385
69142,137
69143,1460
69144,202
69145,3214
69146,334
69147,737
69148,217
69149,699
69150,522
69151,815
69152,886
69153,5769
69154,1291
69155,1034
69156,699
69157,21
69161,81
69162,7765
69163,873
69165,1789
69166,600
69167,441
69168,271
69169,651
69170,372
69171,26
69201,3738
69201,267
69210,2484
69211,311
69212,159
69212,89
69214,203
69216,164
69216,68
69217,533
69218,260
69219,80
69220,59
69221,222
69301,10125
69331,59
69333,239
69334,2351
69335,53
69336,2466
69337,7365
69339,1462
69340,121
69341,11165
69343,2538
69345,455
69346,592
69347,1249
69348,1503
69350,383
69351,235
69352,619
69353,37
69354,97
69355,115
69356,1882
69357,3567
69358,1907
69360,1361
69361,17999
69365,44
69366,253
69367,259
70001,37996
70002,18879
70003,40150
70005,24339
70006,15703
70030,4585
70031,1316
70032,3635
70036,1227
70037,15590
70038,426
70039,2460
70040,1604
70041,2381
70043,16760
70047,13006
70049,2481
70050,74
70051,2518
70052,3795
70053,16499
70056,39082
70057,4719
70058,39887
70062,17095
70065,51116
70067,2757
70068,34101
70070,12471
70071,3653
70072,56344
70075,4417
70076,292
70079,3067
70080,1556
70082,336
70083,2353
70084,7552
70085,4427
70086,1969
70087,8122
70090,7671
70091,278
70092,6651
70094,31669
70112,3655
70113,7025
70114,22870
70115,31695
70116,11507
70117,23389
70118,33008
70119,36228
70121,12029
70122,28564
70123,26475
70124,16824
70125,14479
70126,23958
70127,20471
70128,17113
70129,9064
70130,14064
70131,29915
70139,0
70163,0
70301,43037
70339,6033
70340,109
70341,4449
70342,4979
70343,5504
70344,6143
70345,9754
70346,10925
70352,205
70353,1402
70354,4931
70355,1041
70356,2484
70357,3043
70358,1296
70359,8408
70360,26429
70363,26513
70364,30503
70372,2518
70373,7141
70374,7125
70375,125
70377,4403
70380,22928
70390,6969
70391,202
70392,8456
70393,774
70394,14328
70395,4658
70397,1365
70401,20415
70402,1514
70403,26011
70420,7345
70422,13797
70426,6342
70427,20033
70431,5366
70433,31133
70435,16603
70436,629
70437,7918
70438,18540
70441,5112
70442,277
70443,10232
70444,10160
70445,10840
70446,5877
70447,10150
70448,24851
70449,3611
70450,2884
70451,182
70452,13163
70453,1045
70454,24954
70455,1474
70456,2850
70458,35077
70460,22096
70461,27818
70462,5699
70463,126
70464,312
70465,776
70466,8512
70471,21383
70501,31358
70503,27816
70506,41163
70507,16558
70508,34810
70510,25313
70512,9780
70513,124
70514,2545
70515,3838
70516,1546
70517,26500
70518,12297
70519,222
70520,18405
70523,906
70524,314
70525,13150
70526,19206
70528,2333
70529,11752
70531,1261
70532,2685
70533,7385
70534,899
70535,18215
70537,541
70538,14844
70541,432
70542,3435
70543,4077
70544,11677
70546,16425
70548,10353
70549,3948
70550,174
70552,1819
70554,5582
70555,7372
70556,331
70558,134
70559,2943
70560,42022
70563,18502
70570,38987
70575,55
70576,1526
70577,4645
70578,16122
70580,179
70581,929
70582,19781
70583,11693
70584,7358
70585,235
70586,20313
70589,3283
70591,5299
70592,18878
70601,32384
70605,32741
70607,25560
70611,19256
70615,14335
70630,1440
70631,962
70632,371
70633,7604
70634,25125
70637,654
70638,937
70639,684
70640,301
70643,352
70644,308
70645,1262
70646,750
70647,8703
70648,8026
70650,435
70651,500
70652,2203
70653,3111
70654,155
70655,3002
70656,4023
70657,4315
70658,955
70659,1482
70660,2612
70661,2309
70662,411
70663,28150
70665,10743
70668,6424
70669,10131
70706,20752
70710,3593
70711,5266
70712,479
70714,19803
70715,1433
70719,4460
70721,701
70722,5713
70723,1759
70725,1826
70726,50583
70729,1032
70730,3499
70732,1178
70733,1621
70734,7554
70736,518
70737,38643
70739,12486
70740,1305
70743,350
70744,6181
70747,180
70748,6657
70749,1554
70750,1951
70752,806
70753,870
70754,10170
70755,2186
70756,393
70757,3177
70759,1528
70760,6993
70761,897
70762,926
70763,3816
70764,17584
70767,14914
70769,36084
70770,2923
70772,784
70773,143
70774,10076
70775,14720
70776,6043
70777,4269
70778,2291
70780,1015
70782,299
70783,2604
70785,20979
70787,127
70788,4051
70789,750
70791,24918
70801,13
70802,27267
70803,1335
70805,29909
70806,28706
70807,20377
70808,32504
70809,25050
70810,37980
70811,13676
70812,11206
70814,14514
70815,30075
70816,43194
70817,31192
70818,9649
70819,5040
70820,17222
70836,0
71001,4531
71003,989
71004,644
71006,12158
71007,1141
71008,739
71016,2070
71018,1622
71019,8555
71021,772
71023,3632
71024,1420
71027,1585
71028,1666
71029,219
71030,1537
71031,1064
71032,2164
71033,3510
71034,313
71037,19325
71038,4064
71039,1934
71040,10268
71043,546
71044,657
71045,663
71046,1351
71047,12203
71048,104
71049,3460
71051,2409
71052,10259
71055,20268
71060,3089
71061,1712
71063,748
71064,4096
71065,1232
71067,3297
71068,3627
71069,812
71070,1833
71071,2685
71072,1530
71073,2319
71075,6416
71078,5546
71079,272
71082,5119
71101,8197
71103,7813
71104,14802
71105,21907
71106,34814
71107,33800
71108,20388
71109,22154
71110,2793
71111,38456
71112,31358
71115,14506
71118,24761
71119,11562
71129,13391
71201,20319
71202,29044
71203,37105
71209,154
71219,1288
71220,23266
71222,3481
71223,523
71225,7068
71226,1638
71227,3635
71229,1662
71232,6581
71233,305
71234,3992
71235,4280
71237,1578
71238,2807
71241,9982
71243,194
71245,4718
71247,1175
71250,220
71251,9051
71253,255
71254,6759
71256,688
71259,1697
71260,3177
71261,1684
71263,8275
71264,1045
71266,1699
71268,2819
71269,12757
71270,30887
71272,1893
71275,2453
71276,289
71277,1758
71279,45
71280,3647
71282,11070
71286,615
71291,32644
71292,21541
71295,14343
71301,22859
71302,15049
71303,21015
71316,37
71322,6969
71323,989
71325,1321
71326,1164
71327,5454
71328,7414
71331,1036
71333,666
71334,9839
71336,1650
71339,130
71340,1710
71341,3069
71342,7533
71343,7678
71345,69
71346,3040
71350,4124
71351,11502
71353,1664
71354,1699
71355,2764
71356,648
71357,2149
71358,1111
71360,35361
71362,2169
71366,1974
71367,1278
71368,1459
71369,3222
71371,2151
71373,7358
71375,1129
71377,112
71378,2536
71401,117
71403,4584
71404,797
71405,5592
71406,216
71407,933
71409,6874
71410,124
71411,2875
71414,238
71416,842
71417,4932
71418,6295
71419,2444
71422,1542
71423,4538
71424,1225
71425,214
71426,229
71427,413
71429,3179
71430,2576
71432,1053
71433,4367
71435,3979
71438,1626
71439,1897
71441,618
71446,22762
71447,1469
71449,9696
71450,1070
71452,57
71454,2527
71455,227
71456,1223
71457,27809
71459,11902
71461,2577
71462,1432
71463,10801
71465,3139
71466,591
71467,7998
71468,868
71469,2792
71472,287
71473,495
71474,663
71479,738
71480,1324
71483,11294
71485,1804
71486,4940
71601,17327
71602,17982
71603,34343
71630,405
71631,673
71635,12348
71638,3794
71639,6579
71640,3227
71642,648
71643,1109
71644,4264
71646,6756
71647,2111
71651,150
71652,1159
71653,5152
71654,4671
71655,15387
71658,728
71659,104
71660,963
71661,450
71662,82
71663,732
71665,6054
71666,79
71667,8267
71670,1403
71671,8665
71674,738
71675,1824
71676,684
71677,185
71701,20286
71711,106
71720,2498
71722,87
71724,431
71725,555
71726,1435
71730,32213
71740,1735
71742,5980
71743,4090
71744,3224
71745,264
71747,1097
71749,2115
71749,480
71751,939
71752,1052
71753,16848
71758,450
71759,600
71762,2501
71763,1666
71764,1880
71765,2156
71766,670
71770,3526
71772,34
71801,16745
71820,103
71822,8925
71823,83
71825,645
71826,1315
71827,817
71832,11253
71833,2280
71834,1491
71835,1334
71836,2856
71837,5227
71838,1148
71839,280
71841,913
71842,2241
71845,2387
71846,2652
71847,673
71851,2241
71852,10102
71853,365
71854,36438
71855,708
71857,5894
71858,1710
71859,477
71860,2633
71861,2258
71862,771
71865,194
71866,725
71901,29491
71909,15508
71913,43436
71921,3652
71922,129
71923,15637
71929,4487
71933,1616
71935,808
71937,2026
71940,1652
71941,2098
71943,4821
71944,773
71945,1437
71949,1989
71950,875
71952,145
71953,14882
71956,1882
71957,3133
71958,2525
71959,754
71960,1383
71961,1003
71962,792
71964,3926
71965,315
71968,4717
71969,376
71970,792
71971,513
71972,309
71973,1424
71998,321
71999,706
72001,566
72002,14134
72003,746
72004,1311
72005,248
72006,2603
72007,6708
72010,6577
72011,4074
72012,11986
72013,2197
72014,60
72015,27307
72016,3268
72017,726
72019,23346
72020,4295
72021,4348
72022,14270
72023,35026
72024,3777
72025,847
72026,393
72027,1417
72029,1912
72030,705
72031,7683
72032,31436
72034,44723
72035,1083
72036,817
72037,28
72038,74
72039,2131
72040,2867
72041,1457
72042,5161
72044,881
72045,1151
72046,4470
72047,969
72048,114
72051,622
72055,849
72057,1070
72058,15911
72059,37
72060,666
72061,250
72063,1683
72064,2451
72065,5207
72067,2726
72068,424
72069,1369
72070,1813
72072,544
72073,1139
72074,167
72076,37979
72079,786
72080,662
72081,7798
72082,1935
72083,237
72084,1229
72085,220
72086,10727
72087,2051
72088,2391
72099,616
72101,3378
72102,2873
72103,13078
72104,23354
72106,5376
72107,339
72108,73
72110,11498
72111,1362
72112,11467
72113,21273
72114,12658
72116,21431
72117,12684
72118,22592
72119,5
72120,31610
72121,2704
72122,927
72123,450
72125,905
72126,3674
72127,2149
72128,814
72129,1409
72130,560
72131,4631
72132,3242
72134,315
72135,2623
72136,1772
72137,2555
72139,216
72140,305
72141,625
72142,2499
72143,35169
72149,0
72150,12006
72152,429
72153,2572
72156,639
72157,1607
72160,10736
72165,111
72166,260
72167,1719
72168,1834
72169,203
72170,202
72173,9078
72175,354
72176,8141
72179,450
72181,62
72201,1024
72202,9978
72204,32505
72205,23000
72206,25624
72207,10344
72209,32376
72210,14258
72211,21288
72212,12705
72223,19890
72227,11462
72301,26069
72311,135
72315,23966
72320,1847
72321,154
72322,195
72324,1978
72325,43
72326,2267
72327,1732
72328,64
72329,80
72330,756
72331,3184
72332,104
72333,667
72335,20121
72338,43
72338,9
72339,204
72340,90
72341,222
72342,5532
72346,697
72347,711
72348,2594
72350,1226
72351,835
72353,114
72354,2470
72355,2768
72358,1690
72359,430
72360,6466
72364,15831
72365,3146
72366,2543
72367,108
72368,1228
72370,8606
72372,1945
72373,1329
72374,876
72376,1977
72377,36
72379,50
72383,53
72384,953
72386,1777
72389,204
72390,9107
72392,481
72394,625
72395,1017
72396,13734
72401,53767
72404,23482
72410,498
72411,2294
72412,633
72413,598
72414,443
72415,1346
72416,5783
72417,3568
72419,1748
72421,554
72422,4979
72424,94
72425,446
72426,196
72427,174
72428,95
72429,427
72430,411
72431,401
72432,6462
72433,3067
72434,2108
72435,505
72436,942
72437,3272
72438,2574
72440,255
72441,94
72442,4886
72443,2986
72444,1821
72445,91
72447,1964
72449,213
72450,36033
72453,198
72454,5127
72455,12518
72456,585
72457,132
72458,755
72459,1329
72460,832
72461,3789
72462,408
72464,98
72466,1481
72467,303
72469,1124
72470,319
72471,1108
72472,9447
72473,2376
72476,7155
72478,390
72479,1489
72482,1241
72501,25099
72512,2234
72513,2856
72515,63
72517,487
72519,3150
72520,309
72521,4814
72522,405
72523,1091
72524,376
72526,154
72527,583
72528,65
72529,4726
72530,1987
72531,800
72532,1712
72533,416
72534,1320
72536,429
72537,805
72538,432
72539,253
72540,149
72542,3826
72543,12535
72544,636
72546,181
72550,985
72553,69
72554,2923
72555,182
72556,3375
72560,8754
72561,981
72562,2238
72564,546
72565,999
72566,624
72567,262
72568,1662
72569,468
72571,369
72572,228
72573,278
72576,3868
72577,700
72578,212
72579,1287
72581,1030
72583,1679
72584,568
72585,216
72587,134
72601,30163
72611,1696
72616,10441
72617,198
72619,1936
72623,648
72624,594
72626,1243
72628,803
72629,629
72630,197
72631,3709
72632,4449
72633,1833
72634,4670
72635,3624
72636,24
72638,7186
72639,683
72640,385
72641,2585
72642,1979
72644,2253
72644,15
72645,1867
72648,716
72650,4362
72651,1206
72653,28560
72655,457
72658,1685
72660,524
72661,580
72662,2986
72663,361
72666,275
72668,521
72669,107
72670,99
72672,279
72675,1399
72677,525
72679,48
72680,807
72682,194
72683,211
72685,1365
72686,182
72687,6461
72701,39782
72703,28261
72704,21336
72712,40933
72714,11880
72715,15051
72717,1071
72718,1465
72719,8975
72721,391
72722,3138
72727,5658
72729,280
72730,7585
72732,4716
72734,7322
72736,6208
72738,2419
72739,473
72740,9543
72742,545
72744,5343
72745,11376
72747,152
72749,84
72751,6434
72752,293
72753,7936
72756,38455
72758,33487
72760,342
72761,21211
72762,35342
72764,50230
72768,1306
72769,1162
72773,953
72774,6121
72776,574
72801,18685
72802,20973
72821,2048
72823,6765
72824,1876
72826,47
72827,187
72828,114
72830,14896
72832,923
72833,4384
72834,10565
72835,923
72837,7845
72838,115
72839,242
72840,2149
72841,227
72842,1478
72843,2274
72845,1216
72846,3913
72847,2850
72851,572
72852,315
72853,2217
72854,703
72855,6314
72856,464
72857,1430
72858,3178
72860,375
72863,1582
72865,1366
72901,21591
72903,26148
72904,21893
72908,13378
72916,7131
72921,13787
72923,4735
72926,545
72927,8701
72928,755
72930,320
72932,1597
72933,4999
72934,1047
72935,577
72936,14527
72937,3858
72938,1391
72940,2515
72941,5251
72943,2646
72944,2919
72945,314
72946,3654
72947,4433
72948,518
72949,10177
72950,409
72951,988
72952,2945
72955,438
72956,34074
72958,8117
72959,2786
73002,1062
73003,20617
73004,857
73005,9541
73006,3718
73007,2178
73008,19800
73009,1264
73010,17563
73011,416
73012,25851
73013,43933
73014,1431
73015,2877
73016,1850
73017,1780
73018,19936
73019,0
73020,20810
73021,352
73024,637
73025,11579
73026,10437
73027,1493
73028,3454
73029,1818
73030,4464
73032,222
73033,387
73034,39872
73036,18595
73038,2032
73040,1976
73041,366
73042,1073
73043,125
73044,20226
73045,10378
73047,4774
73048,2020
73049,5910
73050,1370
73051,10264
73052,6315
73053,745
73054,4189
73055,9942
73056,441
73057,2384
73058,332
73059,2924
73061,1596
73062,1396
73063,691
73064,20611
73065,6546
73066,417
73067,2161
73068,11707
73069,23912
73071,36711
73072,42797
73073,541
73074,1190
73075,9519
73077,7135
73078,7786
73079,643
73080,9276
73082,2980
73084,6518
73086,8345
73089,11522
73090,1198
73092,908
73093,2612
73095,1895
73096,13037
73097,187
73098,4227
73099,57492
73102,3858
73103,4315
73104,1664
73105,5210
73106,13581
73107,26561
73108,15350
73109,20594
73110,32666
73111,11781
73112,30943
73114,17422
73115,20541
73116,9241
73117,5191
73118,13571
73119,31347
73120,34824
73121,3053
73122,13164
73127,24077
73128,4200
73129,20126
73130,19439
73131,3145
73132,26432
73134,4312
73135,20529
73139,17253
73141,2727
73142,10707
73145,2859
73149,4643
73150,4609
73151,1446
73159,30350
73160,53666
73162,27758
73165,5809
73169,1782
73170,35343
73173,1299
73179,3082
73401,34927
73425,84
73430,1176
73432,974
73433,2761
73434,699
73437,107
73438,3708
73439,7400
73440,398
73441,165
73442,428
73443,3585
73444,156
73446,8042
73447,1205
73448,5784
73449,2987
73450,1248
73453,661
73455,673
73456,2082
73458,952
73459,1132
73460,4747
73461,795
73463,3501
73481,978
73487,232
73491,721
73501,20935
73503,10996
73505,49809
73507,22847
73520,149
73521,21636
73526,2133
73527,5184
73528,680
73529,5344
73530,442
73531,401
73532,600
73533,28434
73537,643
73538,4675
73539,218
73540,439
73541,3106
73542,4659
73543,1859
73544,268
73546,1232
73547,2319
73548,519
73549,296
73550,2512
73551,65
73552,1612
73553,46
73554,3614
73555,214
73556,166
73557,427
73559,540
73560,829
73562,772
73564,551
73565,1092
73566,1674
73567,860
73568,1182
73569,537
73570,1128
73571,87
73572,3699
73573,2551
73601,10299
73620,1194
73622,266
73624,2142
73625,554
73626,1136
73627,628
73628,1583
73632,3433
73638,142
73639,602
73641,762
73642,187
73644,14147
73645,1538
73646,384
73647,519
73650,1020
73651,4268
73654,866
73655,864
73658,260
73659,160
73660,430
73661,420
73662,6093
73663,1332
73664,1184
73666,180
73667,517
73669,1675
73673,319
73701,24808
73703,27951
73705,267
73716,510
73717,6846
73718,501
73719,83
73720,265
73722,427
73724,1190
73726,472
73727,267
73728,1861
73729,578
73730,734
73731,171
73733,221
73734,1067
73735,684
73736,356
73737,3367
73738,1134
73739,369
73741,1614
73742,3824
73743,122
73744,267
73746,37
73747,285
73749,448
73750,7025
73753,468
73754,1078
73755,905
73756,352
73757,178
73758,197
73759,1468
73760,470
73761,395
73762,2156
73763,1623
73764,144
73766,1096
73768,1568
73771,495
73772,6119
73773,1744
73801,15228
73832,929
73834,1643
73835,309
73838,462
73840,691
73841,1482
73842,494
73843,883
73844,269
73848,2156
73851,80
73852,2051
73853,379
73855,106
73857,623
73858,1666
73859,1459
73860,1337
73901,156
73931,510
73932,2092
73933,1697
73937,173
73938,781
73939,1695
73942,12953
73944,388
73945,2889
73946,45
73947,472
73949,1278
73949,410
73950,1736
73951,1141
74001,367
74002,2333
74003,14249
74006,25750
74008,22461
74010,10501
74011,25448
74012,57526
74014,34579
74015,8064
74016,6005
74017,28057
74019,17648
74020,7294
74021,17359
74022,1760
74023,11741
74026,896
74027,1015
74028,1881
74029,5128
74030,3864
74032,2219
74033,10163
74034,150
74035,4565
74036,6734
74037,15159
74038,2254
74039,3770
74041,2057
74042,540
74044,7406
74045,311
74046,115
74047,7163
74048,6092
74050,323
74051,1904
74052,1180
74053,4315
74054,844
74055,38680
74056,5720
74058,4259
74059,5476
74060,586
74061,2095
74062,1123
74063,29808
74066,31060
74068,111
74070,13928
74071,180
74072,1816
74073,5118
74074,29184
74075,23866
74078,2295
74079,4504
74080,2829
74081,1837
74082,107
74083,1031
74084,628
74085,2588
74103,2692
74104,12724
74105,26547
74106,17648
74107,19458
74108,7490
74110,14862
74112,20684
74114,15778
74115,22941
74116,3890
74117,87
74119,3561
74120,4940
74126,10598
74127,17151
74128,12676
74129,18976
74130,2065
74131,2775
74132,7543
74133,43414
74134,15083
74135,20651
74136,30703
74137,25737
74145,17402
74146,15498
74301,11840
74330,2884
74331,7258
74332,1972
74333,1221
74337,5060
74338,5480
74339,2606
74340,311
74342,2927
74343,3100
74344,14412
74346,7864
74347,2593
74349,318
74350,862
74352,6803
74354,18126
74358,270
74359,656
74360,31
74361,16293
74363,2892
74364,1750
74365,5110
74366,1474
74367,587
74368,117
74369,1803
74370,3537
74401,17476
74403,30709
74421,4607
74422,824
74423,872
74425,1240
74426,9891
74427,1383
74428,882
74429,14445
74430,588
74431,918
74432,9730
74434,9067
74435,3185
74436,5078
74437,10448
74438,163
74441,5362
74442,920
74445,3226
74446,558
74447,17275
74450,1948
74451,4283
74452,473
74454,3179
74455,3158
74456,247
74457,608
74458,147
74459,86
74460,283
74462,7875
74463,2033
74464,30111
74467,14995
74468,263
74469,2531
74470,1693
74471,1800
74472,554
74477,5
74501,29073
74521,217
74522,344
74523,6048
74525,10112
74528,174
74530,214
74531,1062
74533,849
74534,250
74535,126
74536,1760
74538,4200
74540,172
74543,370
74546,824
74547,3463
74549,76
74552,1058
74553,1384
74554,1744
74555,861
74556,422
74557,464
74558,455
74560,635
74561,2175
74562,937
74563,2042
74565,707
74567,242
74569,633
74570,1089
74571,3765
74572,712
74574,1080
74576,210
74577,271
74578,6822
74601,20257
74604,12301
74630,702
74631,7709
74632,578
74633,471
74636,268
74637,1899
74640,312
74641,715
74643,615
74644,478
74646,233
74647,3765
74650,693
74651,743
74652,897
74653,3892
74701,22365
74720,608
74722,286
74723,1729
74724,377
74726,2398
74727,2038
74728,11343
74729,2741
74730,4259
74731,1747
74733,2853
74734,1087
74735,1549
74736,1178
74738,560
74740,2288
74741,972
74743,8537
74745,9912
74747,153
74748,642
74750,364
74753,52
74754,385
74755,83
74756,870
74759,1358
74760,295
74761,70
74764,3473
74766,1595
74801,21657
74804,19631
74820,30802
74824,1253
74825,2170
74826,1252
74827,387
74829,1521
74830,229
74831,923
74832,936
74833,703
74834,7590
74836,171
74837,310
74839,770
74840,1924
74842,135
74843,340
74844,371
74845,494
74848,8326
74849,3132
74850,283
74851,9805
74852,1347
74854,1897
74855,4639
74856,782
74857,9288
74859,6221
74860,1653
74864,5274
74865,1711
74867,1045
74868,13152
74869,710
74871,2415
74872,3692
74873,11821
74875,1165
74878,1565
74880,2239
74881,4509
74883,2526
74884,6024
74901,1992
74902,4095
74930,2155
74931,1411
74932,2286
74935,174
74936,1153
74937,5959
74939,1455
74940,2697
74941,2713
74942,193
74943,112
74944,1272
74945,497
74946,137
74948,12788
74949,308
74951,1504
74953,11632
74954,4590
74955,15344
74956,1905
74957,1170
74959,6736
74960,13643
74962,5092
74963,608
74964,2834
74965,5170
74966,3719
75001,12414
75002,63140
75006,46364
75007,51624
75009,8785
75010,21607
75013,30347
75019,38666
75020,21872
75021,8036
75022,22545
75023,45452
75024,36039
75025,50926
75028,42226
75032,27986
75034,72723
75035,47553
75038,27802
75039,11032
75040,59406
75041,30700
75042,37881
75043,58094
75044,40811
75048,20328
75050,41041
75051,39285
75052,88996
75054,5053
75056,47852
75057,12900
75058,2982
75060,45980
75061,53442
75062,44537
75063,35090
75065,10748
75067,60982
75068,34934
75069,34108
75070,74734
75071,36090
75074,44622
75075,33262
75076,7378
75077,35330
75078,10592
75080,44009
75081,34156
75082,21182
75087,28145
75088,24712
75089,30251
75090,23724
75092,22839
75093,47187
75094,20579
75098,48197
75101,646
75102,1322
75103,12851
75104,45373
75105,301
75109,3658
75110,28132
75114,4660
75115,48877
75116,19669
75117,3722
75119,26601
75124,4446
75125,6691
75126,33396
75127,1593
75132,294
75134,20276
75135,5910
75137,18861
75140,6958
75141,5374
75142,18982
75143,14619
75144,3291
75146,17993
75147,6602
75148,5842
75149,56065
75150,58730
75152,4606
75153,605
75154,36041
75155,2579
75156,14580
75157,310
75158,4139
75159,18339
75160,23627
75161,6165
75163,2285
75164,671
75165,37966
75166,3070
75167,8436
75169,14644
75172,3956
75173,4353
75180,23031
75181,25908
75182,5118
75189,22406
75201,9409
75202,1666
75203,15721
75204,26279
75205,23061
75206,36248
75207,9648
75208,30171
75209,13653
75210,7482
75211,73146
75212,24884
75214,32950
75215,14648
75216,49416
75217,80324
75218,21665
75219,22124
75220,41891
75223,13947
75224,34034
75225,20892
75226,3506
75227,55029
75228,66551
75229,31571
75230,26934
75231,37052
75232,28682
75233,14043
75234,28794
75235,17177
75236,15949
75237,17101
75238,30483
75240,24296
75241,27066
75243,55406
75244,13266
75246,2770
75247,468
75248,33395
75249,13373
75251,2331
75252,24112
75253,18450
75254,23253
75270,0
75287,49004
75390,0
75401,18552
75402,15920
75407,14120
75409,11831
75410,4334
75411,1118
75412,778
75413,305
75414,3136
75415,144
75416,2893
75417,2456
75418,14411
75420,1076
75421,1003
75422,2883
75423,2982
75424,3297
75426,5301
75428,10089
75431,2052
75432,3323
75433,2773
75435,1185
75436,1876
75437,1078
75438,972
75439,868
75440,6350
75441,142
75442,8858
75446,3180
75447,1080
75448,655
75449,1186
75450,331
75451,1211
75452,4090
75453,3255
75454,5699
75455,28293
75457,6522
75459,4326
75460,23592
75462,11350
75468,888
75469,371
75470,288
75471,1424
75472,3548
75473,3855
75474,14882
75475,129
75476,1304
75477,977
75478,932
75479,1849
75480,1646
75481,395
75482,24385
75486,2346
75487,1541
75488,1161
75489,993
75490,2211
75491,4801
75492,516
75493,611
75494,10862
75495,7095
75496,3351
75497,3350
75501,36298
75503,24379
75550,808
75551,11007
75554,1806
75555,1611
75556,26
75556,1107
75558,1636
75559,5568
75560,1088
75561,5395
75562,176
75563,4282
75565,361
75566,782
75567,4225
75568,2876
75569,2874
75570,11518
75571,2846
75572,3491
75573,181
75574,1868
75601,15849
75602,23286
75603,5456
75604,29934
75605,27823
75630,2588
75631,2787
75633,13977
75638,6036
75639,3460
75640,4652
75641,223
75642,229
75643,2074
75644,11444
75645,9778
75647,13196
75650,8611
75651,2189
75652,16638
75654,12417
75656,4804
75657,8246
75661,2807
75662,24536
75667,1021
75668,1993
75669,606
75670,17290
75672,17097
75681,2562
75682,473
75683,3914
75684,7548
75686,12985
75691,4219
75692,5098
75693,6869
75701,34373
75702,27069
75703,37166
75704,8684
75705,2168
75706,8771
75707,13711
75708,7156
75709,5062
75750,3937
75751,17253
75752,6986
75754,5783
75755,5719
75756,4002
75757,10022
75758,9072
75759,141
75760,2614
